secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag
108105,2023-02-28,SPXW 230428P3000000,1,2023-04-28,2023-02-28,P,3000000,3.3,3.4,53,990,0.342959,-0.016313,0.000074,64.94058,-66.82507,150588133,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3025000,1,2023-04-28,2023-02-27,P,3025000,3.5,3.6,0,25,0.337206,-0.017448,0.00008,68.78616,-69.53819,152822470,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3050000,1,2023-04-28,2023-02-28,P,3050000,3.7,3.8,3,1192,0.331281,-0.018622,0.000086,72.7111,-72.15251,150588134,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3060000,1,2023-04-28,2023-02-22,P,3060000,3.7,3.9,0,37,0.328461,-0.018992,0.000088,73.93784,-72.71896,152298039,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3070000,1,2023-04-28,2023-02-14,P,3070000,3.8,4,0,46,0.326295,-0.019553,0.000091,75.79161,-74.02402,152298040,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3075000,1,2023-04-28,2023-02-28,P,3075000,3.8,4,12,82,0.324544,-0.019651,0.000092,76.11278,-73.92442,151600590,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3080000,1,2023-04-28,2023-02-27,P,3080000,3.9,4.1,0,43,0.324093,-0.020122,0.000094,77.65855,-75.30799,152298041,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3090000,1,2023-04-28,2023-02-07,P,3090000,4,4.2,0,43,0.321856,-0.020698,0.000097,79.53947,-76.57113,152298042,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3100000,1,2023-04-28,2023-02-28,P,3100000,4.1,4.3,18,1453,0.319587,-0.021282,0.0001,81.43501,-77.81348,150588135,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3110000,1,2023-04-28,2023-02-27,P,3110000,4.2,4.4,0,86,0.317286,-0.021875,0.000103,83.34586,-79.03512,152298043,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3120000,1,2023-04-28,2023-02-28,P,3120000,4.3,4.5,3,10,0.314954,-0.022475,0.000106,85.27272,-80.23609,152298044,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3125000,1,2023-04-28,2023-02-28,P,3125000,4.3,4.5,3,177,0.313196,-0.022592,0.000107,85.64441,-80.11858,151539832,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3130000,1,2023-04-28,2023-02-16,P,3130000,4.4,4.6,0,44,0.312593,-0.023085,0.00011,87.21628,-81.41645,152298045,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3140000,1,2023-04-28,,P,3140000,4.5,4.7,0,0,0.310204,-0.023703,0.000113,89.17725,-82.57621,152298046,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3150000,1,2023-04-28,2023-02-28,P,3150000,4.6,4.8,6,269,0.307787,-0.02433,0.000116,91.15633,-83.71539,150588136,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3160000,1,2023-04-28,2023-02-28,P,3160000,4.7,4.9,24,22,0.305343,-0.024967,0.00012,93.15428,-84.83397,152298047,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3170000,1,2023-04-28,2023-02-24,P,3170000,4.8,5,0,40,0.302873,-0.025614,0.000123,95.17183,-85.93194,152298048,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3175000,1,2023-04-28,2023-02-28,P,3175000,4.9,5.1,2,1112,0.302147,-0.02613,0.000126,96.77352,-87.15001,151273860,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3180000,1,2023-04-28,2023-02-28,P,3180000,4.9,5.1,1,40,0.300378,-0.026271,0.000127,97.20972,-87.00925,152298049,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3190000,1,2023-04-28,2023-02-23,P,3190000,5,5.3,0,37,0.298361,-0.027128,0.000131,99.85178,-88.73363,152298050,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3200000,1,2023-04-28,2023-02-28,P,3200000,5.2,5.4,4,1423,0.296297,-0.027997,0.000136,102.5099,-90.42351,150588137,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3210000,1,2023-04-28,2023-02-10,P,3210000,5.3,5.5,0,23,0.293712,-0.028688,0.00014,104.6109,-91.42665,152298051,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3220000,1,2023-04-28,2023-02-07,P,3220000,5.4,5.7,0,40,0.291571,-0.029581,0.000144,107.309,-93.05578,152298052,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3225000,1,2023-04-28,2023-02-28,P,3225000,5.5,5.8,3,181,0.290715,-0.030127,0.000147,108.9501,-94.1786,150588138,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3230000,1,2023-04-28,2023-02-27,P,3230000,5.6,5.8,0,2722,0.289389,-0.030487,0.000149,110.0268,-94.65092,152298053,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3240000,1,2023-04-28,2023-02-23,P,3240000,5.8,6,0,116,0.287608,-0.031596,0.000155,113.3288,-96.84312,152298054,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3250000,1,2023-04-28,2023-02-27,P,3250000,5.9,6.2,0,19865,0.285336,-0.03253,0.00016,116.086,-98.36359,150588139,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3260000,1,2023-04-28,2023-02-24,P,3260000,6.1,6.3,0,2802,0.283026,-0.033478,0.000165,118.8668,-99.8504,152298055,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3270000,1,2023-04-28,2023-02-22,P,3270000,6.3,6.5,0,2751,0.28109,-0.034631,0.000171,122.2234,-101.9125,152298056,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3275000,1,2023-04-28,2023-02-28,P,3275000,6.4,6.6,3,416,0.280101,-0.035214,0.000174,123.9082,-102.9255,150588140,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3280000,1,2023-04-28,2023-02-22,P,3280000,6.5,6.7,0,2302,0.279099,-0.035801,0.000177,125.5976,-103.9264,152298057,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3290000,1,2023-04-28,2023-02-21,P,3290000,6.7,6.9,0,2311,0.277055,-0.036986,0.000183,128.9914,-105.8923,152298058,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3300000,1,2023-04-28,2023-02-28,P,3300000,6.9,7.1,40,5178,0.27496,-0.038189,0.000189,132.4064,-107.8105,150588141,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3310000,1,2023-04-28,2023-02-27,P,3310000,7.1,7.3,0,753,0.272816,-0.039411,0.000195,135.8445,-109.6813,152298059,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3320000,1,2023-04-28,2023-02-27,P,3320000,7.3,7.6,0,14,0.270983,-0.040839,0.000203,139.832,-112.0744,152298060,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3325000,1,2023-04-28,2023-02-23,P,3325000,7.4,7.7,0,165,0.269867,-0.041467,0.000206,141.5711,-112.9648,150588142,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3330000,1,2023-04-28,2023-02-27,P,3330000,7.6,7.8,0,55,0.269087,-0.042288,0.00021,143.8355,-114.4049,152298061,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3340000,1,2023-04-28,2023-02-27,P,3340000,7.8,8.1,0,9,0.267129,-0.043756,0.000217,147.8575,-116.6731,152298062,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3350000,1,2023-04-28,2023-02-28,P,3350000,8.1,8.3,22,336,0.265112,-0.045247,0.000225,151.9003,-118.8796,150588143,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3360000,1,2023-04-28,2023-02-28,P,3360000,8.4,8.6,3,146,0.263359,-0.046946,0.000233,156.4656,-121.5616,151600591,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3370000,1,2023-04-28,2023-02-24,P,3370000,8.7,8.9,0,80,0.261534,-0.048668,0.000242,161.0441,-124.1664,151600592,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3375000,1,2023-04-28,2023-02-28,P,3375000,8.8,9,57,406,0.260289,-0.049353,0.000246,162.8502,-124.9156,150588144,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3380000,1,2023-04-28,2023-02-27,P,3380000,9,9.2,0,77,0.259641,-0.050415,0.00025,165.6388,-126.6947,151600593,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3390000,1,2023-04-28,2023-02-28,P,3390000,9.3,9.5,54,27,0.257682,-0.052187,0.000259,170.2526,-129.1469,151576338,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3400000,1,2023-04-28,2023-02-28,P,3400000,9.7,9.9,45,3743,0.256231,-0.054353,0.000269,175.83,-132.5305,150588145,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3410000,1,2023-04-28,2023-02-28,P,3410000,10,10.3,2,25,0.25441,-0.056362,0.000279,180.9418,-135.3114,151576339,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3420000,1,2023-04-28,2023-02-28,P,3420000,10.4,10.6,1,1075,0.252518,-0.0584,0.000289,186.069,-138.0018,150588146,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3425000,1,2023-04-28,2023-02-27,P,3425000,10.6,10.8,0,93,0.251678,-0.059521,0.000295,188.865,-139.5543,150588147,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3430000,1,2023-04-28,2023-02-27,P,3430000,10.8,11,0,56,0.250818,-0.06065,0.0003,191.6626,-141.0804,150588148,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3440000,1,2023-04-28,2023-02-27,P,3440000,11.3,11.5,0,76,0.249542,-0.063289,0.000312,198.1395,-144.991,150588149,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3450000,1,2023-04-28,2023-02-28,P,3450000,11.7,11.9,35,1058,0.247669,-0.065601,0.000323,203.7386,-147.843,150588150,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3460000,1,2023-04-28,2023-02-27,P,3460000,12.2,12.4,0,84,0.2462,-0.068302,0.000335,210.1958,-151.4945,150588151,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3470000,1,2023-04-28,2023-02-14,P,3470000,12.7,12.9,0,173,0.244633,-0.071036,0.000348,216.6419,-155.0099,150588152,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3475000,1,2023-04-28,2023-02-28,P,3475000,12.9,13.2,3,114,0.243815,-0.072416,0.000354,219.8626,-156.7169,150588153,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3480000,1,2023-04-28,2023-02-28,P,3480000,13.2,13.5,10,107,0.243198,-0.073979,0.000361,223.4837,-158.8241,150588154,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3490000,1,2023-04-28,2023-02-28,P,3490000,13.8,14,47,107,0.241661,-0.076958,0.000374,230.308,-162.488,150588155,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3500000,1,2023-04-28,2023-02-28,P,3500000,14.3,14.6,102,2599,0.240027,-0.079976,0.000388,237.1209,-166.0031,150588156,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3510000,1,2023-04-28,2023-02-24,P,3510000,15,15.2,0,49,0.23871,-0.083374,0.000402,244.6743,-170.1862,150588157,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3520000,1,2023-04-28,2023-02-28,P,3520000,15.6,15.9,1,351,0.237282,-0.08681,0.000417,252.1918,-174.1896,150588158,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3525000,1,2023-04-28,2023-02-28,P,3525000,15.9,16.2,14,1502,0.23643,-0.088461,0.000425,255.7606,-175.9274,150588159,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3530000,1,2023-04-28,2023-02-28,P,3530000,16.3,16.5,6,32,0.235747,-0.09029,0.000432,259.6809,-178.0155,150588160,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3540000,1,2023-04-28,2023-02-28,P,3540000,17,17.3,1,38,0.234485,-0.094142,0.000448,267.8344,-182.4289,150588161,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3550000,1,2023-04-28,2023-02-28,P,3550000,17.7,18,709,1614,0.232922,-0.097876,0.000464,275.6036,-186.2619,150588162,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3560000,1,2023-04-28,2023-02-28,P,3560000,18.5,18.9,1,76,0.231786,-0.102139,0.000481,284.3156,-191.0004,150588163,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3570000,1,2023-04-28,2023-02-21,P,3570000,19.3,19.7,0,15,0.230351,-0.10629,0.000499,292.6409,-195.1466,150588164,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3575000,1,2023-04-28,2023-02-28,P,3575000,19.8,20.1,12,314,0.229759,-0.10854,0.000508,297.0923,-197.49,150588165,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3580000,1,2023-04-28,2023-02-28,P,3580000,20.2,20.6,6,122,0.229135,-0.110802,0.000516,301.5233,-199.7712,150588166,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3585000,1,2023-04-28,2023-02-28,P,3585000,20.6,21,1,0,0.228317,-0.112924,0.000525,305.6393,-201.6471,152903833,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3590000,1,2023-04-28,2023-02-28,P,3590000,21.1,21.4,1,74,0.227633,-0.115213,0.000535,310.0385,-203.8091,150588167,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3595000,1,2023-04-28,2023-02-27,P,3595000,21.6,21.9,0,5,0.227078,-0.117668,0.000544,314.7068,-206.2453,152859669,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3600000,1,2023-04-28,2023-02-28,P,3600000,22.1,22.4,1847,1740,0.226489,-0.120134,0.000553,319.3494,-208.6125,150588168,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3605000,1,2023-04-28,2023-02-28,P,3605000,22.5,22.9,6,13,0.225713,-0.122465,0.000563,323.6926,-210.5839,152822471,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3610000,1,2023-04-28,2023-02-27,P,3610000,23,23.5,0,62,0.225214,-0.125107,0.000573,328.5632,-213.1415,150588169,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3615000,1,2023-04-28,2023-02-28,P,3615000,23.6,23.9,1,10,0.224528,-0.127615,0.000582,333.1371,-215.3041,152822472,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3620000,1,2023-04-28,2023-02-28,P,3620000,24.1,24.5,1,96,0.223959,-0.130284,0.000592,337.9503,-217.7144,150588170,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3625000,1,2023-04-28,2023-02-24,P,3625000,24.6,25,0,147,0.22321,-0.132823,0.000602,342.4802,-219.7384,150588171,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3630000,1,2023-04-28,2023-02-27,P,3630000,25.2,25.6,0,69,0.22272,-0.135663,0.000612,347.4911,-222.3103,150588172,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3635000,1,2023-04-28,2023-02-28,P,3635000,25.8,26.1,2,21,0.222051,-0.138376,0.000623,352.2216,-224.4968,152822473,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3640000,1,2023-04-28,2023-02-27,P,3640000,26.4,26.7,0,428,0.22149,-0.141245,0.000633,357.166,-226.9089,150588173,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3645000,1,2023-04-28,2023-02-28,P,3645000,27,27.3,3,0,0.220893,-0.144128,0.000643,362.0769,-229.2399,152822474,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3650000,1,2023-04-28,2023-02-28,P,3650000,27.6,27.9,102,2104,0.220263,-0.147028,0.000654,366.9559,-231.4902,150588174,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3655000,1,2023-04-28,2023-02-28,P,3655000,28.1,28.6,14,30,0.219599,-0.149944,0.000665,371.8046,-233.6601,152298063,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3660000,1,2023-04-28,2023-02-28,P,3660000,28.8,29.3,26,67,0.219167,-0.153146,0.000675,377.0601,-236.3188,150588175,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3665000,1,2023-04-28,2023-02-27,P,3665000,29.4,29.9,0,41,0.218434,-0.156097,0.000686,381.8426,-238.3218,152298064,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3670000,1,2023-04-28,2023-02-28,P,3670000,30.1,30.6,37,1248,0.217928,-0.159329,0.000697,387.0146,-240.7995,150588176,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3675000,1,2023-04-28,2023-02-28,P,3675000,30.7,31.3,16,501,0.217257,-0.162447,0.000708,391.9397,-242.9103,150588177,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3680000,1,2023-04-28,2023-02-28,P,3680000,31.5,32,3,319,0.216804,-0.165841,0.000719,397.227,-245.4748,150588178,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3685000,1,2023-04-28,2023-02-28,P,3685000,32.2,32.7,10,225,0.216188,-0.169123,0.00073,402.2708,-247.6734,152298065,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3690000,1,2023-04-28,2023-02-28,P,3690000,32.9,33.4,25,60,0.215536,-0.172425,0.000742,407.2752,-249.7798,150588179,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3695000,1,2023-04-28,2023-02-28,P,3695000,33.7,34.2,10,2,0.215092,-0.175992,0.000753,412.6063,-252.3126,152298066,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3700000,1,2023-04-28,2023-02-28,P,3700000,34.4,34.9,1507,5122,0.214369,-0.179333,0.000764,417.5269,-254.2285,150588180,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3705000,1,2023-04-28,2023-02-24,P,3705000,35.2,35.7,0,3,0.213849,-0.182935,0.000776,422.7577,-256.558,152221423,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3710000,1,2023-04-28,2023-02-28,P,3710000,35.9,36.5,5,1244,0.213174,-0.186438,0.000788,427.7683,-258.5338,150588181,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3715000,1,2023-04-28,2023-02-24,P,3715000,36.7,37.3,0,2,0.212579,-0.19008,0.000799,432.9005,-260.658,152221424,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3720000,1,2023-04-28,2023-02-27,P,3720000,37.6,38.1,0,41,0.212062,-0.193858,0.000811,438.1414,-262.9209,150588182,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3725000,1,2023-04-28,2023-02-27,P,3725000,38.4,39,0,120,0.211505,-0.197655,0.000823,443.3252,-265.0739,150588183,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3730000,1,2023-04-28,2023-02-28,P,3730000,39.2,39.8,4,40,0.210799,-0.201361,0.000835,448.3049,-266.8811,150588184,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3735000,1,2023-04-28,2023-02-28,P,3735000,40.1,40.7,3,40,0.210278,-0.205312,0.000847,453.5279,-269.0514,152221425,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2023-02-28,SPXW 230428P3740000,1,2023-04-28,2023-02-28,P,3740000,41,41.5,26,87,0.209608,-0.209175,0.000859,458.55,-270.8765,150588185,1,0,100,0,,m,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
